Surrogate Keys,date,prname,province,totalcases,numdeaths,recovery,partial,full,booster
1,2020-02-01,British Columbia,BC,1,0,0,0,0,0
2,2020-02-01,Alberta,AB,0,0,0,0,0,0
3,2020-02-01,Saskatchewan,SK,0,0,0,0,0,0
4,2020-02-01,Manitoba,MB,0,0,0,0,0,0
5,2020-02-01,Ontario,ON,3,0,0,0,0,0
6,2020-02-01,Quebec,QC,0,0,0,0,0,0
7,2020-02-01,Newfoundland and Labrador,NL,0,0,0,0,0,0
8,2020-02-01,New Brunswick,NB,0,0,0,0,0,0
9,2020-02-01,Nova Scotia,NS,0,0,0,0,0,0
10,2020-02-01,Prince Edward Island,PE,0,0,0,0,0,0
11,2020-02-01,Yukon,YT,0,0,0,0,0,0
12,2020-02-01,Northwest Territories,NT,0,0,0,0,0,0
13,2020-02-01,Nunavut,NU,0,0,0,0,0,0
14,2020-02-08,British Columbia,BC,4,0,0,0,0,0
15,2020-02-08,Alberta,AB,0,0,0,0,0,0
16,2020-02-08,Saskatchewan,SK,0,0,0,0,0,0
17,2020-02-08,Manitoba,MB,0,0,0,0,0,0
18,2020-02-08,Ontario,ON,4,0,0,0,0,0
19,2020-02-08,Quebec,QC,0,0,0,0,0,0
20,2020-02-08,Newfoundland and Labrador,NL,0,0,0,0,0,0
21,2020-02-08,New Brunswick,NB,0,0,0,0,0,0
22,2020-02-08,Nova Scotia,NS,0,0,0,0,0,0
23,2020-02-08,Prince Edward Island,PE,0,0,0,0,0,0
24,2020-02-08,Yukon,YT,0,0,0,0,0,0
25,2020-02-08,Northwest Territories,NT,0,0,0,0,0,0
26,2020-02-08,Nunavut,NU,0,0,0,0,0,0
27,2020-02-15,British Columbia,BC,4,0,0,0,0,0
28,2020-02-15,Alberta,AB,0,0,0,0,0,0
29,2020-02-15,Saskatchewan,SK,0,0,0,0,0,0
30,2020-02-15,Manitoba,MB,0,0,0,0,0,0
31,2020-02-15,Ontario,ON,4,0,0,0,0,0
32,2020-02-15,Quebec,QC,0,0,0,0,0,0
33,2020-02-15,Newfoundland and Labrador,NL,0,0,0,0,0,0
34,2020-02-15,New Brunswick,NB,0,0,0,0,0,0
35,2020-02-15,Nova Scotia,NS,0,0,0,0,0,0
36,2020-02-15,Prince Edward Island,PE,0,0,0,0,0,0
37,2020-02-15,Yukon,YT,0,0,0,0,0,0
38,2020-02-15,Northwest Territories,NT,0,0,0,0,0,0
39,2020-02-15,Nunavut,NU,0,0,0,0,0,0
40,2020-02-22,British Columbia,BC,6,0,0,0,0,0
41,2020-02-22,Alberta,AB,0,0,0,0,0,0
42,2020-02-22,Saskatchewan,SK,0,0,0,0,0,0
43,2020-02-22,Manitoba,MB,0,0,0,0,0,0
44,2020-02-22,Ontario,ON,5,0,0,0,0,0
45,2020-02-22,Quebec,QC,0,0,0,0,0,0
46,2020-02-22,Newfoundland and Labrador,NL,0,0,0,0,0,0
47,2020-02-22,New Brunswick,NB,0,0,0,0,0,0
48,2020-02-22,Nova Scotia,NS,0,0,0,0,0,0
49,2020-02-22,Prince Edward Island,PE,0,0,0,0,0,0
50,2020-02-22,Yukon,YT,0,0,0,0,0,0
51,2020-02-22,Northwest Territories,NT,0,0,0,0,0,0
52,2020-02-22,Nunavut,NU,0,0,0,0,0,0
53,2020-02-29,British Columbia,BC,7,0,0,0,0,0
54,2020-02-29,Alberta,AB,0,0,0,0,0,0
55,2020-02-29,Saskatchewan,SK,0,0,0,0,0,0
56,2020-02-29,Manitoba,MB,0,0,0,0,0,0
57,2020-02-29,Ontario,ON,18,0,0,0,0,0
58,2020-02-29,Quebec,QC,0,0,0,0,0,0
59,2020-02-29,Newfoundland and Labrador,NL,0,0,0,0,0,0
60,2020-02-29,New Brunswick,NB,0,0,0,0,0,0
61,2020-02-29,Nova Scotia,NS,0,0,0,0,0,0
62,2020-02-29,Prince Edward Island,PE,0,0,0,0,0,0
63,2020-02-29,Yukon,YT,0,0,0,0,0,0
64,2020-02-29,Northwest Territories,NT,0,0,0,0,0,0
65,2020-02-29,Nunavut,NU,0,0,0,0,0,0
66,2020-03-07,British Columbia,BC,27,0,4,0,0,0
67,2020-03-07,Alberta,AB,2,0,0,0,0,0
68,2020-03-07,Saskatchewan,SK,0,0,0,0,0,0
69,2020-03-07,Manitoba,MB,0,0,0,0,0,0
70,2020-03-07,Ontario,ON,33,0,4,0,0,0
71,2020-03-07,Quebec,QC,1,0,0,0,0,0
72,2020-03-07,Newfoundland and Labrador,NL,0,0,0,0,0,0
73,2020-03-07,New Brunswick,NB,0,0,0,0,0,0
74,2020-03-07,Nova Scotia,NS,0,0,0,0,0,0
75,2020-03-07,Prince Edward Island,PE,0,0,0,0,0,0
76,2020-03-07,Yukon,YT,0,0,0,0,0,0
77,2020-03-07,Northwest Territories,NT,0,0,0,0,0,0
78,2020-03-07,Nunavut,NU,0,0,0,0,0,0
79,2020-03-14,British Columbia,BC,64,1,5,0,0,0
80,2020-03-14,Alberta,AB,56,0,0,0,0,0
81,2020-03-14,Saskatchewan,SK,2,0,0,0,0,0
82,2020-03-14,Manitoba,MB,4,0,0,0,0,0
83,2020-03-14,Ontario,ON,181,1,5,0,0,0
84,2020-03-14,Quebec,QC,7,1,0,0,0,0
85,2020-03-14,Newfoundland and Labrador,NL,0,0,0,0,0,0
86,2020-03-14,New Brunswick,NB,2,0,0,0,0,0
87,2020-03-14,Nova Scotia,NS,2,0,0,0,0,0
88,2020-03-14,Prince Edward Island,PE,1,0,0,0,0,0
89,2020-03-14,Yukon,YT,0,0,0,0,0,0
90,2020-03-14,Northwest Territories,NT,0,0,0,0,0,0
91,2020-03-14,Nunavut,NU,0,0,0,0,0,0
92,2020-03-21,British Columbia,BC,424,10,6,0,0,0
93,2020-03-21,Alberta,AB,244,1,3,0,0,0
94,2020-03-21,Saskatchewan,SK,44,0,0,0,0,0
95,2020-03-21,Manitoba,MB,19,0,0,0,0,0
96,2020-03-21,Ontario,ON,628,2,6,0,0,0
97,2020-03-21,Quebec,QC,288,5,1,0,0,0
98,2020-03-21,Newfoundland and Labrador,NL,6,0,0,0,0,0
99,2020-03-21,New Brunswick,NB,17,0,0,0,0,0
100,2020-03-21,Nova Scotia,NS,30,0,0,0,0,0
101,2020-03-21,Prince Edward Island,PE,2,0,0,0,0,0
102,2020-03-21,Yukon,YT,1,0,0,0,0,0
103,2020-03-21,Northwest Territories,NT,1,0,0,0,0,0
104,2020-03-21,Nunavut,NU,0,0,0,0,0,0
105,2020-03-28,British Columbia,BC,884,16,396,0,0,0
106,2020-03-28,Alberta,AB,666,1,53,0,0,0
107,2020-03-28,Saskatchewan,SK,134,0,4,0,0,0
108,2020-03-28,Manitoba,MB,64,1,0,0,0,0
109,2020-03-28,Ontario,ON,1955,29,8,0,0,0
110,2020-03-28,Quebec,QC,2368,41,29,0,0,0
111,2020-03-28,Newfoundland and Labrador,NL,120,0,4,0,0,0
112,2020-03-28,New Brunswick,NB,51,0,2,0,0,0
113,2020-03-28,Nova Scotia,NS,102,0,4,0,0,0
114,2020-03-28,Prince Edward Island,PE,13,0,1,0,0,0
115,2020-03-28,Yukon,YT,4,0,0,0,0,0
116,2020-03-28,Northwest Territories,NT,1,0,0,0,0,0
117,2020-03-28,Nunavut,NU,0,0,0,0,0,0
118,2020-04-04,British Columbia,BC,1203,38,704,0,0,0
119,2020-04-04,Alberta,AB,1232,23,240,0,0,0
120,2020-04-04,Saskatchewan,SK,231,3,55,0,0,0
121,2020-04-04,Manitoba,MB,194,2,17,0,0,0
122,2020-04-04,Ontario,ON,4753,176,1219,0,0,0
123,2020-04-04,Quebec,QC,6749,188,437,0,0,0
124,2020-04-04,Newfoundland and Labrador,NL,195,1,18,0,0,0
125,2020-04-04,New Brunswick,NB,98,0,28,0,0,0
126,2020-04-04,Nova Scotia,NS,246,0,50,0,0,0
127,2020-04-04,Prince Edward Island,PE,22,0,6,0,0,0
128,2020-04-04,Yukon,YT,6,0,4,0,0,0
129,2020-04-04,Northwest Territories,NT,4,0,1,0,0,0
130,2020-04-04,Nunavut,NU,0,0,0,0,0,0
131,2020-04-11,British Columbia,BC,1445,58,905,0,0,0
132,2020-04-11,Alberta,AB,1553,45,774,0,0,0
133,2020-04-11,Saskatchewan,SK,289,4,147,0,0,0
134,2020-04-11,Manitoba,MB,242,4,96,0,0,0
135,2020-04-11,Ontario,ON,7921,430,2858,0,0,0
136,2020-04-11,Quebec,QC,11263,581,1563,0,0,0
137,2020-04-11,Newfoundland and Labrador,NL,241,2,120,0,0,0
138,2020-04-11,New Brunswick,NB,112,0,70,0,0,0
139,2020-04-11,Nova Scotia,NS,422,2,95,0,0,0
140,2020-04-11,Prince Edward Island,PE,24,0,17,0,0,0
141,2020-04-11,Yukon,YT,8,0,4,0,0,0
142,2020-04-11,Northwest Territories,NT,5,0,1,0,0,0
143,2020-04-11,Nunavut,NU,0,0,0,0,0,0
144,2020-04-18,British Columbia,BC,1618,78,987,0,0,0
145,2020-04-18,Alberta,AB,2495,57,1162,0,0,0
146,2020-04-18,Saskatchewan,SK,313,4,234,0,0,0
147,2020-04-18,Manitoba,MB,253,5,140,0,0,0
148,2020-04-18,Ontario,ON,12182,799,4875,0,0,0
149,2020-04-18,Quebec,QC,17262,1180,3315,0,0,0
150,2020-04-18,Newfoundland and Labrador,NL,256,3,189,0,0,0
151,2020-04-18,New Brunswick,NB,118,0,87,0,0,0
152,2020-04-18,Nova Scotia,NS,650,7,184,0,0,0
153,2020-04-18,Prince Edward Island,PE,26,0,23,0,0,0
154,2020-04-18,Yukon,YT,10,0,8,0,0,0
155,2020-04-18,Northwest Territories,NT,5,0,3,0,0,0
156,2020-04-18,Nunavut,NU,0,0,0,0,0,0
157,2020-04-25,British Columbia,BC,1948,100,1137,0,0,0
158,2020-04-25,Alberta,AB,4231,84,1471,0,0,0
159,2020-04-25,Saskatchewan,SK,349,4,288,0,0,0
160,2020-04-25,Manitoba,MB,267,6,199,0,0,0
161,2020-04-25,Ontario,ON,15835,1266,7509,0,0,0
162,2020-04-25,Quebec,QC,22279,1929,5057,0,0,0
163,2020-04-25,Newfoundland and Labrador,NL,257,3,208,0,0,0
164,2020-04-25,New Brunswick,NB,118,0,107,0,0,0
165,2020-04-25,Nova Scotia,NS,849,20,412,0,0,0
166,2020-04-25,Prince Edward Island,PE,27,0,24,0,0,0
167,2020-04-25,Yukon,YT,11,0,8,0,0,0
168,2020-04-25,Northwest Territories,NT,5,0,5,0,0,0
169,2020-04-25,Nunavut,NU,0,0,0,0,0,0
170,2020-05-02,British Columbia,BC,2171,114,1376,0,0,0
171,2020-05-02,Alberta,AB,5567,104,2534,0,0,0
172,2020-05-02,Saskatchewan,SK,421,6,302,0,0,0
173,2020-05-02,Manitoba,MB,280,6,236,0,0,0
174,2020-05-02,Ontario,ON,18743,1695,11390,0,0,0
175,2020-05-02,Quebec,QC,27644,2767,6965,0,0,0
176,2020-05-02,Newfoundland and Labrador,NL,259,3,231,0,0,0
177,2020-05-02,New Brunswick,NB,118,0,118,0,0,0
178,2020-05-02,Nova Scotia,NS,961,34,609,0,0,0
179,2020-05-02,Prince Edward Island,PE,27,0,24,0,0,0
180,2020-05-02,Yukon,YT,11,0,11,0,0,0
181,2020-05-02,Northwest Territories,NT,5,0,5,0,0,0
182,2020-05-02,Nunavut,NU,0,0,0,0,0,0
183,2020-05-09,British Columbia,BC,2330,129,1659,0,0,0
184,2020-05-09,Alberta,AB,6092,117,4204,0,0,0
185,2020-05-09,Saskatchewan,SK,553,6,340,0,0,0
186,2020-05-09,Manitoba,MB,284,7,247,0,0,0
187,2020-05-09,Ontario,ON,21104,2021,14383,0,0,0
188,2020-05-09,Quebec,QC,32751,3424,9268,0,0,0
